scale	roiS	series_name	nr_in_chamber	nr_class	name	file_id	histogram_cv	histogram_energy	histogram_entropy	histogram_kurtosis	histogram_mean	histogram_median	histogram_skewness	histogram_variance	cluster_prominence	cluster_shade	correlation	diagonal_moment	difference_energy	difference_entropy	energy	entropy	inertia	inverse_different_moment	kappa	maximum_probability	sum_energy	sum_entropy	sum_variance	created_at	error	algorithm	assignment_id.1	series	chamber	day_date	start_pipetting	pipetting_duration	doorclose_duration	reset_duration	p_norm_id	p_colour_id	parameter_id.1	colour_r	colour_g	colour_b	colour_routine	colour_type	norm_a	norm_b	norm_scale	norm_type	roi_inner	roi_outer	roi_angle_start	roi_angle_end	roi_type	roi_section	assessment	assignment_id.2	nr_class.1	name.1	series.1	nr_chamber_solution	nr_basic_solution	nr_substance	last_solution	evaporation_duration_in_hour_minute	evaporation_duration_in_sec	evaporation_duration	crystal_duration	replikats	cucl2_in_mg	substance_in_mg	specs_group	specs_supplier	substance_group	sample	supplier	it8check	max_error	mean_error	center	x	y	center_x	center_y	assignment_id.3	nr_class.2	class_desc	parameter_id	assignment_id
2	0-100	DM	33	36	P.2016.04.16.DM-33-2016.04.22_14_39.cut.tif	1212992	0.247072	0.009293	4.854923	0.497916	127.635432	130	-0.260204	994.46451	42910785.599478	-79193.841778	0.771856	46.208301	0.030076	3.756323	0.000154	9.184545	445.913251	0.074055	0.015724	0.000398	0.005024	5.472135	3463.133951	Sun May 01 20:50:37.814125 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-33-2016.04.22_14_39.cut.tif	126167	6	7	7	0	450:1	1620060	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.82	1.79	1	4.35186666667	8.7884	NA	NA	19641	36	Cress A4 potF	5	19641
2	0-100	DM	34	32	P.2016.04.16.DM-34-2016.04.22_14_39.cut.tif	1212993	0.249469	0.009403	4.86242	0.664369	127.651325	130	-0.142951	1014.110625	45454314.777315	-49164.191966	0.751116	6.815848	0.028332	3.810729	0.000149	9.240967	493.029341	0.070993	0.014923	0.000444	0.00513	5.474373	3468.883957	Sun May 01 20:50:34.424861 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-34-2016.04.22_14_39.cut.tif	126167	2	3	3	0	447:31	1611060	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.82	1.79	1	4.79213333333	7.38293333333	NA	NA	19641	32	Cress A4 potB	5	19641
2	0-100	DM	35	33	P.2016.04.16.DM-35-2016.04.22_14_39.cut.tif	1212994	0.249104	0.009525	4.860323	0.686748	127.782205	130	-0.139059	1013.218894	46639212.982819	-56013.317052	0.751664	25.121414	0.028552	3.808533	0.000155	9.235242	493.438325	0.072177	0.015018	0.000474	0.005219	5.471587	3480.52164	Sun May 01 20:50:37.280397 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-35-2016.04.22_14_39.cut.tif	126167	3	4	4	0	447:21	1610460	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.82	1.79	1	4.1148	6.096	NA	NA	19641	33	Cress A4 potC	5	19641
2	0-100	DM	36	34	P.2016.04.16.DM-36-2016.04.22_14_58.cut.tif	1212995	0.247491	0.009501	4.855524	0.611014	127.691482	130	-0.109158	998.717822	43839125.791664	-41526.094557	0.747403	10.869222	0.02862	3.80865	0.000155	9.232463	495.779518	0.071863	0.015	0.00051	0.005187	5.467764	3429.686526	Sun May 01 20:50:38.93042 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-36-2016.04.22_14_58.cut.tif	126167	4	5	5	0	449:51	1619460	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.72	1.76	1	4.79213333333	5.70653333333	NA	NA	19641	34	Cress A4 potD	5	19641
2	0-100	DM	37	35	P.2016.04.16.DM-37-2016.04.22_14_45.cut.tif	1212996	0.245776	0.009166	4.859044	0.211118	127.869462	130	-0.192128	987.67209	39706906.453894	-66794.259264	0.775367	49.089681	0.029984	3.754555	0.000152	9.195434	440.117147	0.074535	0.01602	0.000462	0.004916	5.483101	3478.422063	Sun May 01 20:50:42.055221 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-37-2016.04.22_14_45.cut.tif	126167	5	6	6	0	448:21	1614060	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.44	1.77	3	4.7752	8.66986666667	7.62,8.19573333333	2.06586666667,3.26813333333	19641	35	Cress A4 potE	5	19641
2	0-100	DM	38	36	P.2016.04.16.DM-38-2016.04.22_14_45.cut.tif	1212997	0.250919	0.009266	4.862919	0.739732	127.642734	129	0.017358	1025.791589	49417588.474767	-11516.445191	0.785324	-11.217	0.030313	3.741751	0.000154	9.178461	429.782972	0.075365	0.016296	0.000397	0.004998	5.483701	3574.231551	Sun May 01 20:50:40.351653 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-38-2016.04.22_14_45.cut.tif	126167	6	7	7	0	448:11	1613460	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.44	1.77	2	4.45346666667	8.75453333333	7.12893333333	1.6764	19641	36	Cress A4 potF	5	19641
2	0-100	DM	39	32	P.2016.04.16.DM-39-2016.04.22_14_45.cut.tif	1212998	0.244265	0.009587	4.84214	0.541394	127.669259	130	-0.239225	972.514405	41182117.149627	-69844.843353	0.739615	25.072673	0.028679	3.809582	0.000156	9.217837	500.521716	0.071473	0.014421	0.000437	0.005248	5.452245	3343.949635	Sun May 01 20:50:44.657388 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.16.DM-39-2016.04.22_14_45.cut.tif	126167	2	3	3	1	447:31	1611060	NA	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.44	1.77	1	4.38573333333	7.34906666667	NA	NA	19641	32	Cress A4 potB	5	19641
2	0-100	DM	40	33	P.2016.04.16.DM-40-2016.04.22_14_45.cut.tif	1212999	0.248218	0.009394	4.849473	0.783462	127.354023	129	-0.067857	999.293492	47649734.196098	-10757.305476	0.774643	-10.352604	0.030342	3.74826	0.000157	9.167999	441.399954	0.074949	0.01593	0.000402	0.005082	5.466194	3475.94784	Sun May 01 20:50:49.099982 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.16.DM-40-2016.04.22_14_45.cut.tif	126167	3	4	4	1	446:51	1608660	NA	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.44	1.77	1	4.7752	7.17973333333	NA	NA	19641	33	Cress A4 potC	5	19641
2	0-100	DM	41	34	P.2016.04.16.DM-41-2016.04.22_14_49.cut.tif	1213000	0.245165	0.009278	4.848733	0.42109	127.552755	130	-0.309692	977.906593	39594449.467793	-77363.161297	0.762685	50.709184	0.029155	3.775267	0.000149	9.197774	455.734431	0.071237	0.014543	0.000378	0.005009	5.464624	3385.016829	Sun May 01 20:50:50.792236 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.16.DM-41-2016.04.22_14_49.cut.tif	126167	4	5	5	1	449:31	1618260	NA	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.96	1.76	1	4.4704	6.5024	NA	NA	19641	34	Cress A4 potD	5	19641
2	0-100	DM	42	35	P.2016.04.16.DM-42-2016.04.22_14_49.cut.tif	1213001	0.249306	0.009221	4.861263	0.654372	127.832141	129	-0.013523	1015.653811	46093261.472027	-23537.672816	0.779006	-1.214264	0.030341	3.747096	0.000154	9.181519	437.038925	0.075119	0.016036	0.000412	0.004968	5.479137	3518.173021	Sun May 01 20:50:52.367353 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.16.DM-42-2016.04.22_14_49.cut.tif	126167	5	6	6	1	450:21	1621260	NA	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.96	1.76	2	4.6228	6.82413333333	2.794	0.728133333333	19641	35	Cress A4 potE	5	19641
2	0-100	DM	43	36	P.2016.04.16.DM-43-2016.04.22_14_49.cut.tif	1213002	0.244369	0.009359	4.847322	0.480969	127.807483	130	-0.099673	975.449115	39007415.775763	-43234.39085	0.747816	15.183508	0.029089	3.792342	0.000152	9.204798	480.147554	0.07314	0.015611	0.000451	0.005089	5.456263	3327.768773	Sun May 01 20:50:54.00935 2016	0	TEX	19641	126167	P	2016.04.16	2016.04.20_14:25:00	1020	86160	NA	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.16.DM-43-2016.04.22_14_49.cut.tif	126167	6	7	7	1	448:21	1614060	NA	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.96	1.76	3	5.01226666667	8.50053333333	4.8768,7.7724	1.35466666667,2.3876	19641	36	Cress A4 potF	5	19641
2	0-100	DO	1	31	P.2016.04.22.DO-01-2016.04.28_14_20.cut.tif	1213003	0.257157	0.009015	4.881565	0.465356	127.497468	130	-0.214579	1074.980966	53598991.108618	-71253.295686	0.834382	35.576688	0.034198	3.631246	0.000165	9.094144	350.889191	0.08421	0.019969	0.000446	0.004805	5.514731	3886.438231	Sun May 01 20:50:59.281478 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.22.DO-01-2016.04.28_14_20.cut.tif	124029	1	2	2	0	421:31	1517460	53220	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.78	1.91	2	4.48733333333	5.72346666667	5.46946666667	7.34906666667	19641	31	Cress A4 potA	5	19641
2	0-100	DO	2	32	P.2016.04.22.DO-02-2016.04.28_14_20.cut.tif	1213004	0.248075	0.009491	4.854472	0.724911	127.57681	130	-0.187681	1001.631531	47881569.824679	-55158.873428	0.761629	10.696628	0.029724	3.77782	0.000158	9.202877	470.983524	0.07475	0.015923	0.000467	0.00516	5.470326	3480.695566	Sun May 01 20:50:57.835534 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.22.DO-02-2016.04.28_14_20.cut.tif	124029	2	3	3	0	446:31	1607460	48420	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.78	1.91	1	4.63973333333	6.5024	NA	NA	19641	32	Cress A4 potB	5	19641
2	0-100	DO	3	33	P.2016.04.22.DO-03-2016.04.28_14_20.cut.tif	1213005	0.248826	0.009602	4.855815	0.754927	127.684116	130	-0.209497	1009.402813	49640178.192693	-68318.853578	0.756102	34.415819	0.02899	3.797992	0.000157	9.218521	486.962012	0.073004	0.015061	0.000501	0.005271	5.467774	3506.191609	Sun May 01 20:50:58.206049 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.22.DO-03-2016.04.28_14_20.cut.tif	124029	3	4	4	0	445:21	1603260	44220	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.78	1.91	1	4.65666666667	4.91066666667	NA	NA	19641	33	Cress A4 potC	5	19641
2	0-100	DO	5	34	P.2016.04.22.DO-05-2016.04.28_14_25.cut.tif	1213007	0.247593	0.00968	4.843919	0.857683	127.658239	130	-0.025054	999.024063	47299372.471374	-18396.751108	0.759146	-26.893857	0.029622	3.777704	0.000162	9.187678	469.45999	0.07293	0.014696	0.000437	0.005297	5.454828	3428.831022	Sun May 01 20:51:02.62966 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.22.DO-05-2016.04.28_14_25.cut.tif	124029	4	5	5	0	448:21	1614060	50820	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.83	1.88	1	4.55506666667	5.75733333333	NA	NA	19641	34	Cress A4 potD	5	19641
2	0-100	DO	6	35	P.2016.04.22.DO-06-2016.04.28_14_25.cut.tif	1213008	0.252489	0.009442	4.865996	0.809983	127.649192	130	-0.07677	1038.775113	52203653.660062	-24998.079057	0.772992	-14.711047	0.030112	3.766493	0.000159	9.199906	461.972095	0.076124	0.016361	0.000465	0.005138	5.48204	3608.129273	Sun May 01 20:51:02.149916 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.22.DO-06-2016.04.28_14_25.cut.tif	124029	5	6	6	0	447:21	1610460	48420	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.83	1.88	1	4.30106666667	6.07906666667	NA	NA	19641	35	Cress A4 potE	5	19641
2	0-100	DO	7	31	P.2016.04.22.DO-07-2016.04.28_14_25.cut.tif	1213009	0.247964	0.009415	4.84731	0.852616	127.619164	129	0.088547	1001.401065	47817702.416974	9642.364439	0.77092	-43.150002	0.030611	3.751457	0.00016	9.165454	446.910335	0.077851	0.017267	0.000465	0.005089	5.462634	3454.865806	Sun May 01 20:51:03.542102 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.22.DO-07-2016.04.28_14_25.cut.tif	124029	1	2	2	0	448:1	1612860	52620	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.83	1.88	1	5.09693333333	7.43373333333	NA	NA	19641	31	Cress A4 potA	5	19641
2	0-100	DO	8	36	P.2016.04.22.DO-08-2016.04.28_14_25.cut.tif	1213010	0.250477	0.009104	4.866206	0.59826	127.628567	129	-0.129162	1021.954355	49596698.733918	-44478.642868	0.80658	12.941679	0.031928	3.687401	0.000157	9.137416	390.395676	0.077048	0.016974	0.000417	0.004839	5.497469	3646.373386	Sun May 01 20:51:04.497698 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.22.DO-08-2016.04.28_14_25.cut.tif	124029	6	7	7	0	448:51	1615860	58020	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.83	1.88	3	4.85986666667	7.99253333333	7.0104,1.33773333333	1.04986666667,1.99813333333	19641	36	Cress A4 potF	5	19641
2	0-100	DO	9	31	P.2016.04.22.DO-09-2016.04.28_14_29.cut.tif	1213011	0.257719	0.009066	4.880109	0.62704	127.614113	130	-0.056232	1081.657428	55014657.984614	-36551.235254	0.827565	24.034762	0.033064	3.655175	0.000161	9.111107	363.842788	0.080914	0.018611	0.000419	0.004865	5.506851	3856.218657	Sun May 01 20:51:08.935275 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.22.DO-09-2016.04.28_14_29.cut.tif	124029	1	2	2	0	449:1	1616460	58020	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	12.88	1.86	>3	2.55693333333	7.94173333333	7.09506666667,5.30013333333,3.84386666667	1.43933333333,0.474133333333,0.508	19641	31	Cress A4 potA	5	19641
2	0-100	DO	10	32	P.2016.04.22.DO-10-2016.04.28_14_29.cut.tif	1213012	0.250581	0.009261	4.857693	0.678617	127.665345	129	0.050485	1023.395307	50278134.349677	3707.444926	0.799995	-35.386098	0.031765	3.703838	0.00016	9.137575	401.567585	0.078669	0.017434	0.000412	0.004974	5.480907	3614.010697	Sun May 01 20:51:11.128061 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.22.DO-10-2016.04.28_14_29.cut.tif	124029	2	3	3	0	445:21	1603260	55020	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	12.88	1.86	1	4.74133333333	5.67266666667	NA	NA	19641	32	Cress A4 potB	5	19641
2	0-100	DO	11	33	P.2016.04.22.DO-11-2016.04.28_14_29.cut.tif	1213013	0.249373	0.009253	4.856589	0.714812	127.709403	129	-0.047677	1014.252798	48216406.633217	-28770.892438	0.79341	2.593674	0.031045	3.715325	0.000155	9.146071	408.82935	0.075492	0.016304	0.000382	0.004975	5.477727	3549.057428	Sun May 01 20:51:11.294973 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.22.DO-11-2016.04.28_14_29.cut.tif	124029	3	4	4	0	446:31	1607460	55620	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.88	1.86	2	4.65666666667	6.1976	3.0988	0.508	19641	33	Cress A4 potC	5	19641
2	0-100	DO	12	34	P.2016.04.22.DO-12-2016.04.28_14_29.cut.tif	1213014	0.248336	0.009545	4.851601	0.837409	127.701415	129	0.011125	1005.70668	48443803.501057	-10272.082146	0.757681	-23.855115	0.029011	3.790939	0.000155	9.209884	476.365358	0.071938	0.014828	0.00043	0.005212	5.463204	3455.36108	Sun May 01 20:51:12.236464 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.22.DO-12-2016.04.28_14_29.cut.tif	124029	4	5	5	0	448:1	1612860	49620	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.88	1.86	1	4.58893333333	6.97653333333	NA	NA	19641	34	Cress A4 potD	5	19641
2	0-100	DO	13	35	P.2016.04.22.DO-13-2016.04.28_14_34.cut.tif	1213015	0.243983	0.009375	4.842883	0.63379	127.409371	128	-0.166706	966.321389	45268467.374473	-39539.247147	0.79113	19.241443	0.031073	3.708489	0.000158	9.136138	401.153819	0.074418	0.015764	0.000396	0.005002	5.473037	3440.018901	Sun May 01 20:51:12.904122 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.22.DO-13-2016.04.28_14_34.cut.tif	124029	5	6	6	0	447:31	1611060	56820	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	13.19	1.86	1	5.09693333333	7.7724	NA	NA	19641	35	Cress A4 potE	5	19641
2	0-100	DO	14	36	P.2016.04.22.DO-14-2016.04.28_14_34.cut.tif	1213016	0.253348	0.00907	4.875987	0.666888	127.597425	128	-0.004144	1045.002436	52627121.762821	-13007.274991	0.817648	-3.842363	0.032374	3.671786	0.000158	9.133297	373.805972	0.078502	0.01774	0.000396	0.00482	5.508564	3726.029602	Sun May 01 20:51:13.750633 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.22.DO-14-2016.04.28_14_34.cut.tif	124029	6	7	7	0	446:51	1608660	56220	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	13.19	1.86	2	5.24933333333	6.99346666667	0.728133333333	6.12986666667	19641	36	Cress A4 potF	5	19641
2	0-100	DO	15	31	P.2016.04.22.DO-15-2016.04.28_14_34.cut.tif	1213017	0.249342	0.009474	4.858942	0.769487	127.683851	129	-0.02863	1013.594039	47703282.912794	-21183.265262	0.758702	-9.89664	0.028946	3.793726	0.000154	9.221158	478.068162	0.073331	0.015356	0.000442	0.005167	5.471887	3484.405449	Sun May 01 20:51:15.721552 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	31	P.2016.04.22.DO-15-2016.04.28_14_34.cut.tif	124029	1	2	2	0	448:1	1612860	46620	NA	7	128	300	Cress A4 potA	Bingenheim / cress	Cress A4 potA	cress	Bingenheim	NA	13.19	1.86	1	4.84293333333	6.858	NA	NA	19641	31	Cress A4 potA	5	19641
2	0-100	DO	16	32	P.2016.04.22.DO-16-2016.04.28_14_34.cut.tif	1213018	0.249016	0.009439	4.848411	0.885082	127.65997	129	0.123842	1010.567911	50530902.448019	15195.279088	0.795606	-31.85568	0.031045	3.712379	0.000159	9.135743	402.122881	0.074967	0.015466	0.00041	0.005093	5.469409	3532.658718	Sun May 01 20:51:17.588603 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	32	P.2016.04.22.DO-16-2016.04.28_14_34.cut.tif	124029	2	3	3	0	447:31	1611060	54420	NA	7	128	300	Cress A4 potB	Bingenheim / cress	Cress A4 potB	cress	Bingenheim	NA	13.19	1.86	1	4.9784	6.84106666667	NA	NA	19641	32	Cress A4 potB	5	19641
2	0-100	DO	17	33	P.2016.04.22.DO-17-2016.04.28_14_39.cut.tif	1213019	0.248472	0.009429	4.843523	0.868312	127.648457	129	0.103832	1005.972648	50088132.758324	15707.339644	0.784437	-45.390999	0.030438	3.735908	0.000157	9.146366	423.426591	0.075645	0.016452	0.000398	0.005097	5.460608	3505.132787	Sun May 01 20:51:18.61403 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	33	P.2016.04.22.DO-17-2016.04.28_14_39.cut.tif	124029	3	4	4	0	444:41	1600860	53220	NA	7	128	300	Cress A4 potC	Bingenheim / cress	Cress A4 potC	cress	Bingenheim	NA	12.99	1.87	2	4.55506666667	8.04333333333	7.94173333333	3.556	19641	33	Cress A4 potC	5	19641
2	0-100	DO	18	34	P.2016.04.22.DO-18-2016.04.28_14_39.cut.tif	1213020	0.249884	0.009192	4.856559	0.674203	127.830154	128	0.119682	1020.338676	48806183.56258	11724.273994	0.801492	-23.420008	0.031151	3.705561	0.000154	9.138547	394.920233	0.076524	0.016937	0.000364	0.004921	5.481061	3583.959699	Sun May 01 20:51:18.397128 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	34	P.2016.04.22.DO-18-2016.04.28_14_39.cut.tif	124029	4	5	5	0	445:51	1605060	53820	NA	7	128	300	Cress A4 potD	Bingenheim / cress	Cress A4 potD	cress	Bingenheim	NA	12.99	1.87	2	4.60586666667	8.34813333333	5.46946666667	0.694266666667	19641	34	Cress A4 potD	5	19641
2	0-100	DO	19	35	P.2016.04.22.DO-19-2016.04.28_14_39.cut.tif	1213021	0.25124	0.009152	4.866508	0.393279	127.784776	131	-0.260038	1030.705833	46325847.766329	-93940.116595	0.801667	51.904282	0.032407	3.695132	0.000162	9.137094	402.558917	0.079671	0.017888	0.000439	0.004924	5.489497	3656.85714	Sun May 01 20:51:20.265048 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	35	P.2016.04.22.DO-19-2016.04.28_14_39.cut.tif	124029	5	6	6	0	447:31	1611060	53220	NA	7	128	300	Cress A4 potE	Bingenheim / cress	Cress A4 potE	cress	Bingenheim	NA	12.99	1.87	2	4.69053333333	6.7564	2.01506666667	3.82693333333	19641	35	Cress A4 potE	5	19641
2	0-100	DO	20	36	P.2016.04.22.DO-20-2016.04.28_14_39.cut.tif	1213022	0.248386	0.009188	4.861549	0.41959	127.669405	130	-0.150602	1005.603691	43265013.930439	-52798.303419	0.784493	9.007992	0.031046	3.730617	0.000157	9.171883	426.637668	0.077338	0.017159	0.000444	0.00493	5.485678	3532.752237	Sun May 01 20:51:22.775762 2016	0	TEX	19641	124029	P	2016.04.22	2016.04.26_14:53:00	720	71220	600	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19641	36	P.2016.04.22.DO-20-2016.04.28_14_39.cut.tif	124029	6	7	7	0	446:1	1605660	53220	NA	7	128	300	Cress A4 potF	Bingenheim / cress	Cress A4 potF	cress	Bingenheim	NA	12.99	1.87	1	4.99533333333	6.82413333333	NA	NA	19641	36	Cress A4 potF	5	19641
